day,name,Job_Size_Max_Core_Count,Job_Size_Min_Core_Count,Job_Size_Per_Job_Core_Count,Number_of_Jobs_Running,Number_of_Jobs_Started,Number_of_Jobs_Submitted,Wait_Hours_Per_Job,Wall_Hours_Per_Job,Wall_Hours_Total,Wait_Hours_Total
68,Pidgeotto,2,1,1,2,2,2,0.0000215912,0.56448,14.3324,0.0002375
68,Pidgey,0,0,0,0,0,0,0.0243455,0.00215927,0,0.340838
68,Pikachu,0,0,0,0,0,0,0,0.0904824,3.22084,0
68,Primeape,0,0,0,0,0,0,0.0211032,0.0334838,0,0
68,Psyduck,0,0,0,0,0,0,0,0,1.67906,0.340837
68,Raichu,1,1,1,2,2,2,0,0.0000375,3.46516,0
68,Raticate,2,0,0,0,0,0,0,0,1.27699,0.340838
68,Rattata,0,0,0,0,0,0,0,0.0482678,0,0.340838
68,Sandshrew,1,1,1,1,1,1,0.00001875,0.674658,5.97798,0.0000375
68,Sandslash,0,0,0,0,0,0,0,0,3.26162,0
68,Spearow,1,0,0,0,0,0,0,0,4.27385,0.340838
68,Squirtle,1,0,0,0,0,0,0,0.0331267,3.4453,0.340838
68,Venomoth,0,0,0,0,0,0,0.0243455,0.0804075,0,0.340838
68,Venonat,1,0,0,0,0,0,0,0.00388026,0,0
68,Venusaur,1,0,0,0,0,0,0,0,6.57461,0.340838
68,Vileplume,2,0,0,0,0,0,0,0,6.97493,0.340838
68,Vulpix,0,0,0,0,0,0,0.0106844,0.00917964,0,0
68,Wartortle,2,0,0,0,0,0,0.0243455,0,6.62393,0.340838
68,Weedle,1,1,1,1,0,0,0.0243455,1.72746,2.61161,0.340838
68,Wigglytuff,0,0,0,0,0,0,0.0243455,0,0,0.340838
68,Zubat,1,1,1,1,1,1,0.0138837,0.663517,1.99055,0.340838
69,Arbok,3,1,1,2,2,2,0.022118,0.113045,1.10514,0.353862
69,Beedrill,0,0,0,0,0,0,0,0,2.26935,0
69,Blastoise,0,0,0,0,0,0,0,0,0.935558,0
69,Bulbasaur,0,0,0,0,0,0,0.00952303,0,0,0
69,Butterfree,1,0,0,0,0,0,0,0,0,0.353475
69,Caterpie,1,0,0,0,0,0,0.0220922,0.0467687,2.31293,0
69,Charizard,1,0,0,0,0,0,0,0,0,0.353475
69,Charmander,0,0,0,0,0,0,0,0,0,0
69,Charmeleon,0,0,0,0,0,0,0.0220922,0,4.35266,0
69,Clefable,0,0,0,0,0,0,0,0,7.35981,0
69,Clefairy,1,0,0,0,0,0,0.0138623,0,0,0.353475
69,Diglett,0,0,0,0,0,0,0,0,0,0.353475
69,Dugtrio,0,0,0,0,0,0,0,0.0452785,0.764358,0
69,Ekans,1,1,1,2,2,2,0,0.681453,8.85889,0.353475
69,Fearow,0,0,0,0,0,0,0.0165397,0.0472373,0,0.353475
69,Gloom,1,1,1,1,1,1,0.00317074,0.0876125,0.35045,0
69,Golbat,1,1,1,1,1,1,0.0000375,0.0195887,0.014725,0.0000375
69,Golduck,3,3,3,1,1,1,0.00000625,0.0593583,0.35615,0.353512
69,Ivysaur,1,1,1,1,1,1,0.000021875,0.0202125,2.30397,0.000175
69,Jigglypuff,6,1,1,2,2,2,0.0220922,0.0269633,0.672756,0.353475
69,Kakuna,0,0,0,0,0,0,0.0208419,0.00941867,0,0
69,Mankey,0,0,0,0,0,0,0,0.049864,0,0
69,Meowth,1,1,1,3,3,3,0.02211,0.196807,6.93852,0.000375
69,Metapod,1,0,0,0,0,0,0,0,0,0.353475
69,Nidoking,0,0,0,0,0,0,0.0220922,0,0,0.353475
69,Nidoqueen,0,0,0,0,0,0,0.0220922,0.0834596,3.24395,0.353475
69,Nidorina,1,1,1,1,1,1,0.0103751,0.145557,0.429137,0
69,Nidorino,2,0,0,0,0,0,0,0.0136624,1.54811,0
69,Ninetales,0,0,0,0,0,0,0.0110369,0.0439659,0,0
69,Oddish,1,1,1,22,15,15,0.000037285,0.592585,103.86,0.3578
69,Paras,0,0,0,0,0,0,0.0220922,0,4.53444,0
69,Parasect,1,0,0,0,0,0,0,0,0.434146,0
69,Persian,1,1,1,13,13,13,0.0220929,0.0346875,12.8112,0.000075
69,Pidgeot,1,0,0,0,0,0,0,0.0000218274,0.443616,0
69,Pidgeotto,1,1,1,1,1,1,0.0000375,0.119269,5.83115,0.0001125
69,Pidgey,0,0,0,0,0,0,0.00618066,0.0400038,4.00762,0.353475
69,Pikachu,0,0,0,0,0,0,0.014062,0,1.11713,0
69,Primeape,0,0,0,0,0,0,0,0.0139317,0.247294,0
69,Psyduck,2,0,0,0,0,0,0,0.0638139,0.559291,0.35347
69,Raichu,1,1,1,1,1,1,0.0000458337,0.0189708,0.0569125,0.0001375
69,Raticate,0,0,0,0,0,0,0,0,0.939676,0.353475
69,Rattata,2,0,0,0,0,0,0,0,0,0.353475
69,Sandshrew,1,1,1,2,2,2,0.0010721,0.000729545,0.008025,0.35365
69,Sandslash,0,0,0,0,0,0,0.0164581,0.0182476,3.41877,0.353475
69,Spearow,0,0,0,0,0,0,0,0,3.8333,0
69,Squirtle,0,0,0,0,0,0,0,0,0,0.353475
69,Venomoth,1,0,0,0,0,0,0.0220922,0,0.847736,0.353475
69,Venonat,0,0,0,0,0,0,0,0,6.65733,0.353475
69,Venusaur,0,0,0,0,0,0,0,0,0,0
69,Vileplume,2,0,0,0,0,0,0,0,0.967094,0
69,Vulpix,1,0,0,0,0,0,0,0.0206506,0,0.353475
69,Wartortle,2,0,0,0,0,0,0,0,0,0.353475
69,Weedle,1,0,0,0,0,0,0.0220922,0.0206147,0,0.353475
69,Wigglytuff,0,0,0,0,0,0,0.00303843,0,0,0.353475
69,Zubat,0,0,0,0,0,0,0,0.0186908,2.12378,0
70,Arbok,3,1,2,1,1,1,0.09923,0.407008,2.44205,3.714
70,Beedrill,1,0,0,0,0,0,0.09923,0,0.0106358,0
70,Blastoise,0,0,0,0,0,0,0.0235921,0,0,1.22972
70,Bulbasaur,0,0,0,0,0,0,0.000362448,0,4.87992,0
70,Butterfree,1,0,0,0,0,0,0.0442395,0,6.92445,2.65722
70,Caterpie,0,0,0,0,0,0,0.00485944,0.0249112,0,0
70,Charizard,0,0,0,0,0,0,0,0.0146101,0,2.41154
70,Charmander,1,0,0,0,0,0,0,0,2.25138,0
70,Charmeleon,0,0,0,0,0,0,0,0.0105124,0,0
70,Clefable,2,0,0,0,0,0,0,0,0,0
70,Clefairy,0,0,0,0,0,0,0.00215658,0.0729757,0,0
70,Diglett,0,0,0,0,0,0,0.0301957,0,0,6.126
70,Dugtrio,0,0,0,0,0,0,0.0676965,0,3.20808,0.199827
70,Ekans,1,1,1,2,1,1,0.0431754,2.7138,24.895,0
70,Fearow,2,0,0,0,0,0,0.0530087,0.0082279,0,6.64109
70,Gloom,1,1,1,2,2,2,0.0679465,0.154199,0.914863,6.88021
70,Golbat,1,1,1,1,1,1,0.0208857,0.0175107,0.352653,0.0000375
70,Golduck,0,0,0,0,0,0,0,0.0132536,3.37942,5.08187
70,Ivysaur,0,0,0,0,0,0,0.00318803,0.0902269,0,0
70,Jigglypuff,1,1,1,2,2,2,0.075252,0.089493,2.47487,4.36544
70,Kakuna,0,0,0,0,0,0,0.0618407,0.102835,0,0.270404
70,Mankey,0,0,0,0,0,0,0.0470936,0.103751,0,0
70,Meowth,1,1,1,3,3,3,0.000248125,0.640477,12.8096,3.02283
70,Metapod,2,1,1,1,1,1,0,0.0697776,0.682408,3.13097
70,Nidoking,0,0,0,0,0,0,0.0535219,0.0426542,0,0
70,Nidoqueen,0,0,0,0,0,0,0,0,0,2.60695
70,Nidorina,1,1,1,1,1,1,0.0657542,0.704066,4.92846,0.394525
70,Nidorino,0,0,0,0,0,0,0.0118264,0,0,0
70,Ninetales,0,0,0,0,0,0,0.00671799,0,0,4.77839
70,Oddish,2,1,1,8,0,0,0,2.97978,172.081,1.05834
70,Paras,0,0,0,0,0,0,0.0532599,0.0265716,0.720688,5.64039
70,Parasect,2,0,0,0,0,0,0.013496,0.0263444,0.433948,0
70,Persian,1,1,1,88,88,88,0.0244109,0.0116442,8.17426,17.1364
70,Pidgeot,2,0,0,0,0,0,0,0.00208808,2.07823,0.0145007
70,Pidgeotto,1,1,1,3,3,3,0.0367741,0.259641,4.93319,3.12859
70,Pidgey,0,0,0,0,0,0,0.0585058,0,1.50306,0
70,Pikachu,0,0,0,0,0,0,0.0311103,0.0457393,0.124062,6.54238
70,Primeape,0,0,0,0,0,0,0,0,8.42807,0
70,Psyduck,1,0,0,0,0,0,0,0.0142222,0,1.99852
70,Raichu,0,0,0,0,0,0,0.0256717,0,0.0366469,0
70,Raticate,2,0,0,0,0,0,0,0,0,2.33722
70,Rattata,0,0,0,0,0,0,0.0192471,0.0200489,1.66387,7.60943
70,Sandshrew,1,1,1,1,1,1,0,0.0125098,0.0008625,5.05761
70,Sandslash,0,0,0,0,0,0,0,0.0050805,0,3.90314
70,Spearow,1,0,0,0,0,0,0.0486215,0,0,0
70,Squirtle,1,0,0,0,0,0,0.0141184,0,0,6.45914
70,Venomoth,0,0,0,0,0,0,0.0260133,0.00549969,3.27162,0
70,Venonat,1,0,0,0,0,0,0,0,4.05049,0
70,Venusaur,0,0,0,0,0,0,0.00649583,0.0707223,0,0
70,Vileplume,0,0,0,0,0,0,0.0346476,0,0,0
70,Vulpix,0,0,0,0,0,0,0.0250489,0.0731856,0,0
70,Wartortle,2,0,0,0,0,0,0,0.0271997,4.28909,0
70,Weedle,0,0,0,0,0,0,0,0,0,3.0746
70,Wigglytuff,0,0,0,0,0,0,0.0420803,0,1.02133,4.07407
70,Zubat,1,1,1,1,1,1,0,0.88305,1.7661,0
71,Arbok,3,1,1,4,3,3,0.0452246,0.165902,7.67272,6.26357
71,Beedrill,0,0,0,0,0,0,0,0,0,0
71,Blastoise,1,1,1,1,1,1,0.0210494,0.02635,9.95598,5.12562
71,Bulbasaur,2,0,0,0,0,0,0.0211218,0.029665,5.97793,2.87696
71,Butterfree,1,0,0,0,0,0,0.0505771,0,5.14433,3.99122
71,Caterpie,0,0,0,0,0,0,0,0,2.55864,0
71,Charizard,1,1,1,1,1,1,0.0162206,0.0533922,0.434744,0
71,Charmander,1,0,0,0,0,0,0.118734,0.0977862,5.06441,0
71,Charmeleon,1,1,1,1,1,1,0.0332467,0.0516759,0.0152125,0.0001125
71,Clefable,1,0,0,0,0,0,0,0,1.1563,0
71,Clefairy,0,0,0,0,0,0,0,0.0509222,1.02543,0
71,Diglett,1,0,0,0,0,0,0,0.0143628,0,2.834
71,Dugtrio,0,0,0,0,0,0,0.02869,0.00126868,3.56,0
71,Ekans,1,1,1,2,1,1,0.000025,2.27757,27.0792,6.59508
71,Fearow,2,0,0,0,0,0,0,0.0630706,3.58741,0
71,Gloom,2,0,0,0,0,0,0,0,0,1.52611
71,Golbat,2,1,1,4,4,4,0.053216,0.00980905,3.12338,0.0014625
71,Golduck,3,3,3,1,1,1,0.212811,0.814784,7.16789,1.86184
71,Ivysaur,2,0,0,0,0,0,0.0179221,0,0.171195,0
71,Jigglypuff,5,4,4,1,1,0,2.97004,0.261075,0.845097,2.97004
71,Kakuna,1,0,0,0,0,0,0,0.0362263,2.67743,0
71,Mankey,0,0,0,0,0,0,0.0282034,0.0192388,9.71251,3.36405
71,Meowth,1,1,1,2,2,2,0.0575877,0.476966,4.54586,0.0409375
71,Metapod,1,0,0,0,0,0,0,0.0681921,0,0
71,Nidoking,1,0,0,0,0,0,0.0403992,0.0711872,2.20839,0.946609
71,Nidoqueen,0,0,0,0,0,0,0.0107073,0,0,0.63073
71,Nidorina,2,1,1,1,0,0,0,3.02147,10.5747,0
71,Nidorino,1,0,0,0,0,0,0,0.0158827,1.7455,0
71,Ninetales,0,0,0,0,0,0,0,0.0675076,0,0
71,Oddish,1,1,1,9,2,2,0.0506398,1.95688,136.375,4.91809
71,Paras,1,1,1,1,1,1,0,0.89682,2.68945,2.38918
71,Parasect,1,0,0,0,0,0,0.0828368,0,0,2.08653
71,Persian,1,1,1,63,63,63,0.0959898,0.0135717,6.81299,5.06722
71,Pidgeot,1,0,0,0,0,0,0,0.0141654,3.30539,1.28067
71,Pidgeotto,1,1,1,52,52,52,0.0069425,0.135035,35.585,2.84643
71,Pidgey,1,0,0,0,0,0,0.044914,0.00585063,0,0
71,Pikachu,1,0,0,0,0,0,0.0151309,0,3.63948,0
71,Primeape,1,0,0,0,0,0,0.0625446,0.0575536,2.75935,0
71,Psyduck,0,0,0,0,0,0,0.0369101,0.0430572,2.98197,7.55071
71,Raichu,1,0,0,0,0,0,0.0274535,0.0244701,0,0.158964
71,Raticate,1,0,0,0,0,0,0,0,3.89396,1.64425
71,Rattata,1,0,0,0,0,0,0,0.0635336,1.85762,4.57609
71,Sandshrew,1,0,0,0,0,0,0.0393302,0.00623365,0.422767,4.94029
71,Sandslash,1,1,1,1,1,1,0.0283048,0.0233945,0.0223625,2.42118
71,Spearow,1,1,1,9,9,9,0.128412,0.24947,14.8012,8.86041
71,Squirtle,0,0,0,0,0,0,0,0.0735859,0.0675381,0
71,Venomoth,0,0,0,0,0,0,0.071004,0,0,0.309912
71,Venonat,1,1,1,1,1,1,0.0010375,0.051745,0.0014625,1.75586
71,Venusaur,1,1,1,1,1,1,0.0451577,0.0893518,0.57827,0
71,Vileplume,3,0,0,0,0,0,0,0.0627342,0,0
71,Vulpix,1,0,0,0,0,0,0.00367939,0.00790115,5.02284,0
71,Wartortle,1,0,0,0,0,0,0,0,0,0
71,Weedle,1,0,0,0,0,0,0.022475,0.0633923,2.84573,0
71,Wigglytuff,0,0,0,0,0,0,0.0244172,0.029347,1.11631,0.390524
71,Zubat,1,1,1,1,0,0,0.0522464,3,11.1756,0
72,Arbok,4,3,3,1,1,1,0.0217187,0.52085,4.1668,0.130313
72,Beedrill,1,0,0,0,0,0,0,0,0,3.23104
72,Blastoise,2,0,0,0,0,0,0.0100675,0,0.775947,3.5384
72,Bulbasaur,2,0,0,0,0,0,0,0.0480777,0.323933,0
72,Butterfree,0,0,0,0,0,0,0.00594082,0.0229221,6.26323,0.786554
72,Caterpie,0,0,0,0,0,0,0,0.0311089,0,0
72,Charizard,1,0,0,0,0,0,0.0683391,0,0,0
72,Charmander,1,0,0,0,0,0,0,0,7.29986,0
72,Charmeleon,0,0,0,0,0,0,0.00805976,0.0633412,4.49136,3.5384
72,Clefable,0,0,0,0,0,0,0,0,0,3.5384
72,Clefairy,0,0,0,0,0,0,0,0.0444474,0,0
72,Diglett,1,0,0,0,0,0,0,0,0,0
72,Dugtrio,2,0,0,0,0,0,0,0.0219366,0,3.34576
72,Ekans,1,1,1,2,1,1,0,2.43795,26.8175,3.5384
72,Fearow,1,1,1,1,1,1,0,1.3557,1.32094,1.54038
72,Gloom,0,0,0,0,0,0,0.00986042,0.0629003,4.41725,3.5384
72,Golbat,1,1,1,1,1,1,0.0241503,0.0748125,0.448875,3.53848
72,Golduck,3,3,3,1,0,0,0,2.99998,9.71634,0.484186
72,Ivysaur,1,0,0,0,0,0,0,0,3.36257,0.363846
72,Jigglypuff,2,1,1,1,1,1,0.0302092,0.0435719,1.3226,2.21339
72,Kakuna,2,0,0,0,0,0,0,0,0,0
72,Mankey,0,0,0,0,0,0,0,0.0235744,2.63371,3.5384
72,Meowth,0,0,0,0,0,0,0,0,1.10845,3.5384
72,Metapod,0,0,0,0,0,0,0.0102505,0,0,3.5384
72,Nidoking,2,1,1,1,1,1,0.0563344,0.0156844,6.70512,2.74575
72,Nidoqueen,1,0,0,0,0,0,0.075279,0,0,0
72,Nidorina,1,1,1,1,0,0,0,2.51375,7.54125,0
72,Nidorino,2,0,0,0,0,0,0,0,0,0
72,Ninetales,0,0,0,0,0,0,0,0,3.26159,1.20786
72,Oddish,1,1,1,10,4,4,0.0964707,2.0208,171.126,2.33365
72,Paras,1,1,1,1,1,1,0.010223,1.49997,2.99994,1.48115
72,Parasect,1,0,0,0,0,0,0.0460758,0,0,0
72,Persian,0,0,0,0,0,0,0,0.0987006,0,3.5384
72,Pidgeot,0,0,0,0,0,0,0,0,4.07405,0
72,Pidgeotto,1,1,1,115,113,113,0.00391416,0.115478,67.6803,3.5384
72,Pidgey,0,0,0,0,0,0,0,0.0392731,5.71814,0
72,Pikachu,0,0,0,0,0,0,0,0.0046242,8.30831,0.260926
72,Primeape,0,0,0,0,0,0,0.0376276,0,0,0.953591
72,Psyduck,0,0,0,0,0,0,0.00752138,0.0165569,0,3.538
72,Raichu,1,0,0,0,0,0,0.0515835,0.0250028,0,0
72,Raticate,0,0,0,0,0,0,0.0351723,0.00627488,3.05051,0
72,Rattata,1,0,0,0,0,0,0.0183667,0.00212579,3.14028,3.5384
72,Sandshrew,0,0,0,0,0,0,0,0,0.819727,0
72,Sandslash,0,0,0,0,0,0,0,0,0,3.5384
72,Spearow,0,0,0,0,0,0,0.00726088,0,1.81986,0
72,Squirtle,0,0,0,0,0,0,0,0.0212728,4.42414,0
72,Venomoth,1,0,0,0,0,0,0,0.0350929,2.01782,0
72,Venonat,1,0,0,0,0,0,0.075279,0.0114994,0,2.43215
72,Venusaur,0,0,0,0,0,0,0.0207977,0.0142357,0,1.07992
72,Vileplume,1,1,1,2,2,2,0.0453632,0.0121615,3.26623,0.900245
72,Vulpix,0,0,0,0,0,0,0,0.0294424,0,3.5384
72,Wartortle,1,0,0,0,0,0,0.0103117,0,0,3.5384
72,Weedle,1,1,1,1,1,1,0.00001875,0.370575,5.08055,2.37388
72,Wigglytuff,1,0,0,0,0,0,0,0.023117,0.442229,3.35677
72,Zubat,1,1,1,1,0,0,0,3.01808,3.32182,3.5384
73,Arbok,3,3,3,1,1,0,2.94022,1.00001,4.31524,6.40731
73,Beedrill,0,0,0,0,0,0,0,0.00710653,0,0
73,Blastoise,0,0,0,0,0,0,0.0434661,0.00140921,3.61177,0
73,Bulbasaur,0,0,0,0,0,0,0.00258005,0.0440296,0,0.927701
73,Butterfree,1,0,0,0,0,0,0,0.00675415,1.71912,0
73,Caterpie,0,0,0,0,0,0,0.0156842,0,5.8089,0
73,Charizard,1,0,0,0,0,0,0.0186779,0.083763,0,0
73,Charmander,0,0,0,0,0,0,0,0,3.15059,0
73,Charmeleon,0,0,0,0,0,0,0,0.0119313,0,0
73,Clefable,0,0,0,0,0,0,0,0,0,0
73,Clefairy,2,0,0,0,0,0,0,0.0147755,1.52599,0
73,Diglett,2,0,0,0,0,0,0.0100012,0,0,0
73,Dugtrio,0,0,0,0,0,0,0,0,1.24834,3.01326
73,Ekans,1,1,1,2,1,1,0,2.15377,29.3276,0
73,Fearow,1,1,1,1,0,0,0.0957071,3,3,0.673334
73,Gloom,1,0,0,0,0,0,0.013816,0,0,0
73,Golbat,1,0,0,0,0,0,0,0.04961,1.79239,2.06848
73,Golduck,3,3,3,1,0,0,0,3.03181,13.3594,6.90126
73,Ivysaur,2,0,0,0,0,0,0,0,0,0
73,Jigglypuff,0,0,0,0,0,0,0,0.0107807,0,0
73,Kakuna,0,0,0,0,0,0,0.0123218,0,0,0
73,Mankey,0,0,0,0,0,0,0,0,2.78724,0
73,Meowth,1,1,1,2,2,2,0.0192812,0.207563,1.95771,0.192813
73,Metapod,1,0,0,0,0,0,0.0340058,0.00185344,6.18677,1.81051
73,Nidoking,0,0,0,0,0,0,0,0.0240684,0,0
73,Nidoqueen,1,0,0,0,0,0,0,0.00062868,1.95752,0
73,Nidorina,1,1,1,3,3,3,0.00690173,0.340278,7.36566,0.0002625
73,Nidorino,0,0,0,0,0,0,0,0,0,0.599146
73,Ninetales,0,0,0,0,0,0,0.0820452,0.0554543,4.54265,0
73,Oddish,1,1,1,10,2,1,0.760161,2.30046,174.601,13.4524
73,Paras,2,1,1,1,0,0,0.0234482,3,4.28758,1.30987
73,Parasect,1,0,0,0,0,0,0.0465748,0,0,0
73,Persian,1,0,0,0,0,0,0,0.0132405,0.731874,0
73,Pidgeot,2,0,0,0,0,0,0,0.0224713,0,1.52421
73,Pidgeotto,2,1,1,48,44,44,0.0264201,0.223281,84.177,12.3775
73,Pidgey,2,0,0,0,0,0,0,0.0634135,0,3.49953
73,Pikachu,0,0,0,0,0,0,0,0,4.82778,0.441691
73,Primeape,1,0,0,0,0,0,0.0257324,0,1.51176,0
73,Psyduck,0,0,0,0,0,0,0.008668,0.11285,0,0
73,Raichu,0,0,0,0,0,0,0,0.0424876,0.114285,0
73,Raticate,1,0,0,0,0,0,0,0.00800418,0,5.68604
73,Rattata,1,0,0,0,0,0,0,0.0190642,4.08304,2.15528
73,Sandshrew,0,0,0,0,0,0,0.0483503,0,1.79677,0.481363
73,Sandslash,0,0,0,0,0,0,0.0574951,0,6.06235,0
73,Spearow,0,0,0,0,0,0,0,0,7.85706,0
73,Squirtle,0,0,0,0,0,0,0.0315677,0.0249626,1.00503,2.29829
73,Venomoth,0,0,0,0,0,0,0,0,0,7.21995
73,Venonat,0,0,0,0,0,0,0,0,1.13742,0
73,Venusaur,0,0,0,0,0,0,0.0513733,0,7.38333,0
73,Vileplume,1,0,0,0,0,0,0,0,0,0
73,Vulpix,1,0,0,0,0,0,0.0462904,0.00931593,2.55498,2.64813
73,Wartortle,2,0,0,0,0,0,0.0168371,0.00527515,4.55632,1.52457
73,Weedle,1,1,1,2,2,2,0.00723161,0.622435,9.36371,0.0482375
73,Wigglytuff,0,0,0,0,0,0,0.00227593,0.0467353,0,5.13358
73,Zubat,2,1,1,1,0,0,0,3.01506,3,0
74,Arbok,3,3,3,1,0,0,0,1.97871,5.3049,0
74,Beedrill,0,0,0,0,0,0,0.0109275,0,2.91156,1.03211
74,Blastoise,2,0,0,0,0,0,0,0.0028412,0,2.93736
74,Bulbasaur,0,0,0,0,0,0,0,0,0,0
74,Butterfree,2,0,0,0,0,0,0.0304673,0.0335305,4.91305,0
74,Caterpie,0,0,0,0,0,0,0.0118495,0.0935464,0,0
74,Charizard,1,0,0,0,0,0,0.056098,0.026247,2.7175,3.07157
74,Charmander,0,0,0,0,0,0,0.0769624,0.0597534,4.99694,1.13386
74,Charmeleon,1,0,0,0,0,0,0,0.012389,0,4.32498
74,Clefable,1,0,0,0,0,0,0,0.0486048,1.47521,0
74,Clefairy,1,0,0,0,0,0,0.0032651,0,0,0
74,Diglett,0,0,0,0,0,0,0.0155407,0.0404604,0,0
74,Dugtrio,0,0,0,0,0,0,0,0,0,7.74716
74,Ekans,1,1,1,2,1,1,0.019389,2.38862,31.022,0
74,Fearow,1,1,1,1,0,0,0.000277499,1.73772,1.67992,2.06141
74,Gloom,1,0,0,0,0,0,0.0753265,0,1.582,0
74,Golbat,0,0,0,0,0,0,0,0.0421442,8.23484,6.57864
74,Golduck,4,3,3,1,1,1,0.0223373,2.12752,6.38256,0
74,Ivysaur,1,0,0,0,0,0,0.0254258,0,4.11572,8.18128
74,Jigglypuff,0,0,0,0,0,0,0.0170841,0,0,0
74,Kakuna,0,0,0,0,0,0,0,0.00470099,2.63751,3.14823
74,Mankey,1,0,0,0,0,0,0,0,0,4.11385
74,Meowth,1,0,0,0,0,0,0.020919,0.0122213,4.03974,0
74,Metapod,0,0,0,0,0,0,0.00181663,0,2.9475,1.85134
74,Nidoking,1,1,1,3,3,3,0.0205538,0.00705592,1.5206,6.60004
74,Nidoqueen,0,0,0,0,0,0,0,0.0113359,2.46609,4.94596
74,Nidorina,1,1,1,1,1,1,0.00001875,1.15268,4.61072,4.52311
74,Nidorino,0,0,0,0,0,0,0.0206472,0,7.59488,4.96574
74,Ninetales,0,0,0,0,0,0,0.0360434,0,0,2.7358
74,Oddish,1,1,1,11,4,3,0.369963,2.0402,171.826,13.0118
74,Paras,1,1,1,1,0,0,0.0443183,3.03242,3,1.85163
74,Parasect,0,0,0,0,0,0,0,0,2.36692,1.95174
74,Persian,0,0,0,0,0,0,0.0284791,0,0.637933,0
74,Pidgeot,1,0,0,0,0,0,0.00576532,0.0415021,6.57433,0
74,Pidgeotto,1,1,1,76,73,73,0.042557,0.144717,88.6824,8.79918
74,Pidgey,0,0,0,0,0,0,0,0.0341719,5.15609,0
74,Pikachu,2,0,0,0,0,0,0.0388265,0,0,6.27888
74,Primeape,1,0,0,0,0,0,0,0.0625103,3.4257,0
74,Psyduck,2,0,0,0,0,0,0.0697006,0.0186719,0,0
74,Raichu,0,0,0,0,0,0,0.0646282,0,1.54869,7.68831
74,Raticate,0,0,0,0,0,0,0,0,0,0
74,Rattata,0,0,0,0,0,0,0.00303261,0.0625315,0,3.05108
74,Sandshrew,0,0,0,0,0,0,0,0,0,0
74,Sandslash,1,0,0,0,0,0,0.0467702,0,0,0
74,Spearow,0,0,0,0,0,0,0,0.00850036,2.50071,0
74,Squirtle,0,0,0,0,0,0,0.00278726,0.0278463,0,1.5758
74,Venomoth,0,0,0,0,0,0,0.00997639,0.0436817,3.05934,0
74,Venonat,1,0,0,0,0,0,0.0319064,0,0,0
74,Venusaur,0,0,0,0,0,0,0.0868431,0,3.47958,0
74,Vileplume,0,0,0,0,0,0,0,0.0118301,1.46249,0
74,Vulpix,0,0,0,0,0,0,0,0,3.17255,1.80553
74,Wartortle,0,0,0,0,0,0,0.044967,0,3.4839,0
74,Weedle,1,1,1,3,2,2,0.0246716,0.437622,8.31483,0.044275
74,Wigglytuff,0,0,0,0,0,0,0.0215844,0.0359788,0,6.25933
74,Zubat,1,1,1,1,0,0,0.0474392,3,3,0
75,Arbok,3,1,2,1,1,1,0.213256,1.01035,5.93566,1.06041
75,Beedrill,1,0,0,0,0,0,0.0148556,0.0721308,0,0
75,Blastoise,3,1,1,1,1,1,0.0240081,0.565751,1.19178,0
75,Bulbasaur,0,0,0,0,0,0,0.0220927,0,0.43564,0.853025
75,Butterfree,2,0,0,0,0,0,0.0214242,0.0540723,0,0.853025
75,Caterpie,0,0,0,0,0,0,0,0,0.942424,0
75,Charizard,0,0,0,0,0,0,0,0,0.883287,0
75,Charmander,0,0,0,0,0,0,0,0,3.3398,0
75,Charmeleon,0,0,0,0,0,0,0.00412496,0.0130844,8.31562,0.853025
75,Clefable,1,1,1,1,1,1,0.0541971,0.243412,0.97365,0.477698
75,Clefairy,1,0,0,0,0,0,0,0.0341713,0,0.853025
75,Diglett,0,0,0,0,0,0,0,0,5.22292,0.853025
75,Dugtrio,0,0,0,0,0,0,0.0227034,0.00501331,1.48401,0
75,Ekans,2,1,1,2,0,0,0,2.99358,30.2969,0.853025
75,Fearow,1,0,0,0,0,0,0.0650653,0,1.09685,0.853025
75,Gloom,0,0,0,0,0,0,0,0,4.97674,0
75,Golbat,0,0,0,0,0,0,0.00620507,0,0,0
75,Golduck,3,3,3,1,1,1,0.00001875,1.44968,14.245,0.00516946
75,Ivysaur,1,0,0,0,0,0,0.0130966,0.0370278,0,0.853025
75,Jigglypuff,0,0,0,0,0,0,0,0.00752115,0,0
75,Kakuna,1,1,1,1,1,1,0.0502358,0.0104719,0.0060125,0
75,Mankey,1,0,0,0,0,0,0,0.0754191,0,0
75,Meowth,1,1,1,11,11,11,0.00930015,0.134232,14.9434,0.771913
75,Metapod,0,0,0,0,0,0,0.0353538,0,0,0
75,Nidoking,1,1,1,2,2,2,0.012445,0.169657,2.72745,0.856162
75,Nidoqueen,0,0,0,0,0,0,0,0,0,0
75,Nidorina,1,1,1,1,0,0,0,3.02362,3,0
75,Nidorino,0,0,0,0,0,0,0,0.000516189,0.820239,0.853025
75,Ninetales,0,0,0,0,0,0,0,0,0,0.853025
75,Oddish,1,1,1,9,3,3,0.00529375,2.12253,150.7,0.9589
75,Paras,1,1,1,1,0,0,0.0387809,3.07098,3,0
75,Parasect,0,0,0,0,0,0,0.0289098,0,0,0
75,Persian,1,1,1,58,58,58,0.000286199,0.0250805,10.9385,0.984963
75,Pidgeot,0,0,0,0,0,0,0.021248,0.0397046,0,0
